"UniqueID","Probability1"
6533,0.0793509272467903
6534,0.0793509272467903
6535,0.833046471600688
6536,0.0793509272467903
6537,0.288888888888889
6538,0.833046471600688
6539,0.833046471600688
6540,0.0161290322580645
6541,0.0793509272467903
6542,0.0793509272467903
6543,0.0793509272467903
6544,0.833046471600688
6545,0.0793509272467903
6546,0.0793509272467903
6547,0.0793509272467903
6548,0.833046471600688
6549,0.833046471600688
6550,0.0793509272467903
6551,0.288888888888889
6552,0.0793509272467903
6553,0.0793509272467903
6554,0.0793509272467903
6555,0.833046471600688
6556,0.0793509272467903
6557,0.0793509272467903
6558,0.833046471600688
6559,0.0793509272467903
6560,0.717277486910995
6561,0.0793509272467903
6562,0.0793509272467903
6563,0.0793509272467903
6564,0.0793509272467903
6565,0.0793509272467903
6566,0.0793509272467903
6567,0.0793509272467903
6568,0.833046471600688
6569,0.717277486910995
6570,0.0793509272467903
6571,0.0793509272467903
6572,0.833046471600688
6573,0.717277486910995
6574,0.833046471600688
6575,0.0793509272467903
6576,0.0793509272467903
6577,0.0793509272467903
6578,0.0793509272467903
6579,0.0793509272467903
6580,0.0793509272467903
6581,0.717277486910995
6582,0.0793509272467903
6583,0.0793509272467903
6584,0.0793509272467903
6585,0.0793509272467903
6586,0.0793509272467903
6587,0.0793509272467903
6588,0.0793509272467903
6589,0.0793509272467903
6590,0.0793509272467903
6591,0.833046471600688
6592,0.0793509272467903
6593,0.0793509272467903
6594,0.0793509272467903
6595,0.0793509272467903
6596,0.0793509272467903
6597,0.0793509272467903
6598,0.0793509272467903
6599,0.0793509272467903
6600,0.0793509272467903
6601,0.0793509272467903
6602,0.0793509272467903
6603,0.0793509272467903
6604,0.0793509272467903
6605,0.0793509272467903
6606,0.717277486910995
6607,0.0793509272467903
6608,0.833046471600688
6609,0.833046471600688
6610,0.0793509272467903
6611,0.0793509272467903
6612,0.0793509272467903
6613,0.0793509272467903
6614,0.0793509272467903
6615,0.0793509272467903
6616,0.0793509272467903
6617,0.0793509272467903
6618,0.0793509272467903
6619,0.0793509272467903
6620,0.0793509272467903
6621,0.0793509272467903
6622,0.0793509272467903
6623,0.0793509272467903
6624,0.0793509272467903
6625,0.0793509272467903
6626,0.0793509272467903
6627,0.0793509272467903
6628,0.0793509272467903
6629,0.0793509272467903
6630,0.0793509272467903
6631,0.0793509272467903
6632,0.0793509272467903
6633,0.288888888888889
6634,0.0793509272467903
6635,0.0793509272467903
6636,0.0793509272467903
6637,0.0793509272467903
6638,0.0793509272467903
6639,0.0793509272467903
6640,0.0793509272467903
6641,0.0793509272467903
6642,0.0793509272467903
6643,0.0793509272467903
6644,0.0793509272467903
6645,0.0161290322580645
6646,0.288888888888889
6647,0.0793509272467903
6648,0.0793509272467903
6649,0.0793509272467903
6650,0.717277486910995
6651,0.0793509272467903
6652,0.0793509272467903
6653,0.0793509272467903
6654,0.0793509272467903
6655,0.0793509272467903
6656,0.0793509272467903
6657,0.0793509272467903
6658,0.0793509272467903
6659,0.0793509272467903
6660,0.0793509272467903
6661,0.0793509272467903
6662,0.0793509272467903
6663,0.0793509272467903
6664,0.0793509272467903
6665,0.0793509272467903
6666,0.0793509272467903
6667,0.0793509272467903
6668,0.0793509272467903
6669,0.0793509272467903
6670,0.833046471600688
6671,0.833046471600688
6672,0.0793509272467903
6673,0.0793509272467903
6674,0.0793509272467903
6675,0.0793509272467903
6676,0.0793509272467903
6677,0.0793509272467903
6678,0.0793509272467903
6679,0.0793509272467903
6680,0.717277486910995
6681,0.0793509272467903
6682,0.0793509272467903
6683,0.0793509272467903
6684,0.0793509272467903
6685,0.0793509272467903
6686,0.0793509272467903
6687,0.0793509272467903
6688,0.717277486910995
6689,0.0793509272467903
6690,0.0793509272467903
6691,0.0793509272467903
6692,0.0793509272467903
6693,0.0793509272467903
6694,0.833046471600688
6695,0.0793509272467903
6696,0.0793509272467903
6697,0.833046471600688
6698,0.0793509272467903
6699,0.0793509272467903
6700,0.0793509272467903
6701,0.0793509272467903
6702,0.0793509272467903
6703,0.0793509272467903
6704,0.0793509272467903
6705,0.0793509272467903
6706,0.0793509272467903
6707,0.0793509272467903
6708,0.0793509272467903
6709,0.0793509272467903
6710,0.0793509272467903
6711,0.0793509272467903
6712,0.0793509272467903
6713,0.0793509272467903
6714,0.0793509272467903
6715,0.0793509272467903
6716,0.0793509272467903
6717,0.0793509272467903
6718,0.0793509272467903
6719,0.0793509272467903
6720,0.833046471600688
6721,0.0793509272467903
6722,0.0793509272467903
6723,0.833046471600688
6724,0.0793509272467903
6725,0.0793509272467903
6726,0.0793509272467903
6727,0.0161290322580645
6728,0.833046471600688
6729,0.0793509272467903
6730,0.0793509272467903
6731,0.0793509272467903
6732,0.0793509272467903
6733,0.0793509272467903
6734,0.0793509272467903
6735,0.0793509272467903
6736,0.0793509272467903
6737,0.0793509272467903
6738,0.0793509272467903
6739,0.0793509272467903
6740,0.0793509272467903
6741,0.0793509272467903
6742,0.0793509272467903
6743,0.0793509272467903
6744,0.0793509272467903
6745,0.0793509272467903
6746,0.0793509272467903
6747,0.0793509272467903
6748,0.0793509272467903
6749,0.0793509272467903
6750,0.833046471600688
6751,0.0793509272467903
6752,0.0793509272467903
6753,0.0793509272467903
6754,0.0793509272467903
6755,0.0793509272467903
6756,0.0793509272467903
6757,0.0793509272467903
6758,0.0793509272467903
6759,0.0793509272467903
6760,0.0793509272467903
6761,0.0793509272467903
6762,0.0793509272467903
6763,0.0793509272467903
6764,0.833046471600688
6765,0.0793509272467903
6766,0.0793509272467903
6767,0.0793509272467903
6768,0.0793509272467903
6769,0.0793509272467903
6770,0.0793509272467903
6771,0.0793509272467903
6772,0.0793509272467903
6773,0.0793509272467903
6774,0.0793509272467903
6775,0.0793509272467903
6776,0.0793509272467903
6777,0.0793509272467903
6778,0.0793509272467903
6779,0.0793509272467903
6780,0.833046471600688
6781,0.0793509272467903
6782,0.0793509272467903
6783,0.0793509272467903
6784,0.0793509272467903
6785,0.0793509272467903
6786,0.0793509272467903
6787,0.717277486910995
6788,0.0793509272467903
6789,0.0793509272467903
6790,0.0793509272467903
6791,0.0793509272467903
6792,0.0793509272467903
6793,0.0793509272467903
6794,0.0793509272467903
6795,0.0793509272467903
