"UniqueID","Probability1"
6533,0.102905274927446
6534,0.160261634779302
6535,0.198714983530318
6536,0.222750327838549
6537,0.114134358213347
6538,0.227318232660388
6539,0.316424912059757
6540,0.672469759517509
6541,0.192267381408456
6542,0.101650488316858
6543,0.0968657492435603
6544,0.356824860308432
6545,0.108722779321758
6546,0.122079301909984
6547,0.104173754631483
6548,0.299917040481276
6549,0.257183437785152
6550,0.217278308428631
6551,0.115290902104916
6552,0.326359689830846
6553,0.16743791469284
6554,0.134289228442064
6555,0.21152393369858
6556,0.119539158103947
6557,0.0934342752817462
6558,0.137769023698376
6559,0.114942872823996
6560,0.126920032847278
6561,0.111851572149842
6562,0.107405549268224
6563,0.091807207096329
6564,0.138991102493099
6565,0.124169520827944
6566,0.131923866632867
6567,0.207001299874418
6568,0.161645829173327
6569,0.110165764112063
6570,0.117044821429575
6571,0.177679761217646
6572,0.176683569522885
6573,0.12171359965495
6574,0.251996559833277
6575,0.139537160228436
6576,0.193864193496026
6577,0.0937240763001581
6578,0.0985727378120215
6579,0.136555985850996
6580,0.106643664292849
6581,0.122813544761669
6582,0.142851338534615
6583,0.110054172173243
6584,0.27816004332774
6585,0.14118612370614
6586,0.165698825872815
6587,0.221766016446492
6588,0.105994412040745
6589,0.0975654077909055
6590,0.24350720223431
6591,0.217665925757655
6592,0.0967661644469219
6593,0.0945008222473201
6594,0.136555985850996
6595,0.111399831129791
6596,0.112078042554193
6597,0.108943691807248
6598,0.0996914899470151
6599,0.0933378536878894
6600,0.127425685214832
6601,0.215155331934967
6602,0.106102378274709
6603,0.103855345232427
6604,0.12806016890589
6605,0.230130883888275
6606,0.109831285447265
6607,0.113559885016502
6608,0.171282858237465
6609,0.147371993881803
6610,0.0988767382877176
6611,0.163195123499583
6612,0.220002104043633
6613,0.110501134947494
6614,0.153040809449789
6615,0.110165764112063
6616,0.620752601408319
6617,0.36312196931329
6618,0.135351952006741
6619,0.348764001245977
6620,0.126541919780679
6621,0.106643664292849
6622,0.233986925744653
6623,0.120743004978676
6624,0.154820638295607
6625,0.200169666158942
6626,0.0962696105647299
6627,0.117398370884073
6628,0.109831285447265
6629,0.176683569522885
6630,0.115407115363787
6631,0.196907829248995
6632,0.225522955904981
6633,0.132708369075736
6634,0.103010457119656
6635,0.501328070653667
6636,0.228922482770946
6637,0.263985642691756
6638,0.250496854143872
6639,0.177015145130932
6640,0.204026135615083
6641,0.234804417704131
6642,0.217859921496065
6643,0.246456271575834
6644,0.242250664464429
6645,0.320379396522698
6646,0.114827066367247
6647,0.204581546912412
6648,0.273836273701166
6649,0.314703093413995
6650,0.129465522953674
6651,0.0930491242817406
6652,0.131403052555453
6653,0.169672351207226
6654,0.122568376122623
6655,0.201815710115773
6656,0.131533092246695
6657,0.140772362570017
6658,0.16648751981764
6659,0.129337222938316
6660,0.146373096164344
6661,0.108392148091244
6662,0.110165764112063
6663,0.112418499361885
6664,0.124665779782776
6665,0.160414959245481
6666,0.110837399562689
6667,0.148953075061142
6668,0.13669032251277
6669,0.123182088403355
6670,0.233375105346134
6671,0.231343749942634
6672,0.110389245439579
6673,0.332902655112075
6674,0.166329541059002
6675,0.100924811165351
6676,0.115989710526637
6677,0.103432138015623
6678,0.148088939450496
6679,0.121470322734085
6680,0.101650488316858
6681,0.137228781786702
6682,0.118226921554656
6683,0.170476093743915
6684,0.187537145774682
6685,0.0955782602338463
6686,0.119539158103947
6687,0.132839502982008
6688,0.130625104281104
6689,0.117989677457271
6690,0.114827066367247
6691,0.195829505198894
6692,0.358656524911474
6693,0.101754533434141
6694,0.143130460224466
6695,0.16839263883418
6696,0.0997937526600047
6697,0.186498221290961
6698,0.114249556224302
6699,0.0975654077909055
6700,0.112987934522305
6701,0.565298514638322
6702,0.105348646352339
6703,0.14173938545133
6704,0.585606261170781
6705,0.352134148192308
6706,0.099998557929454
6707,0.217859921496065
6708,0.123674958227401
6709,0.109054295729247
6710,0.0948913534558301
6711,0.226519088896215
6712,0.112645972058301
6713,0.17112126339297
6714,0.218248287092935
6715,0.168711843523428
6716,0.109164998183906
6717,0.0963687388657361
6718,0.187884441709289
6719,0.177015145130932
6720,0.135351952006741
6721,0.11448025608782
6722,0.107733534685443
6723,0.28623374927742
6724,0.185980424939555
6725,0.162418987247458
6726,0.172579976860425
6727,0.264871702204738
6728,0.229526124991651
6729,0.111062073310917
6730,0.0931452782494193
6731,0.786633343716629
6732,0.0977661365290284
6733,0.130883984561275
6734,0.15289324967039
6735,0.173394616623348
6736,0.122936287161565
6737,0.126541919780679
6738,0.148953075061142
6739,0.946262212936334
6740,0.0977661365290284
6741,0.201815710115773
6742,0.091807207096329
6743,0.153484188911336
6744,0.136959329522738
6745,0.200899995657036
6746,0.111174559564904
6747,0.135485290060434
6748,0.142851338534615
6749,0.197809851554882
6750,0.135618738865551
6751,0.108062400419193
6752,0.260679894715169
6753,0.988917866455311
6754,0.128569694699068
6755,0.112987934522305
6756,0.135752298473487
6757,0.120260216101123
6758,0.309811708276437
6759,0.148808764133794
6760,0.12869734588396
6761,0.1205014018809
6762,0.156316713840462
6763,0.091807207096329
6764,0.134421682341498
6765,0.169511964984776
6766,0.10686085875535
6767,0.108502260248292
6768,0.195292020782064
6769,0.14495583779794
6770,0.215732828483362
6771,0.0931452782494193
6772,0.135218724653022
6773,0.11448025608782
6774,0.094111731174251
6775,0.220393212325955
6776,0.129593931296467
6777,0.101235250839778
6778,0.133892528253508
6779,0.171768369107221
6780,0.155118914774734
6781,0.229929173541033
6782,0.166803837530314
6783,0.0979672334096349
6784,0.103010457119656
6785,0.240374144008171
6786,0.104386506563339
6787,0.113559885016502
6788,0.299917040481276
6789,0.102590298653967
6790,0.153928619448103
6791,0.111174559564904
6792,0.0974651813219243
6793,0.278846567232291
6794,0.103749400123016
6795,0.525222680585678
6796,0.112078042554193
6797,0.356302292763627
6798,0.200169666158942
6799,0.241206924520847
6800,0.245189448373395
6801,0.204581546912412
6802,0.148520488404852
6803,0.101858672972595
6804,0.0964679583430426
6805,0.121835395433525
6806,0.115058780893509
6807,0.21152393369858
6808,0.213620831274743
6809,0.115872987450372
6810,0.532033325484792
6811,0.121591908774018
6812,0.215540204868636
6813,0.0933378536878894
6814,0.138582736081149
6815,0.158582884831904
6816,0.21400370773398
6817,0.170315103606733
6818,0.163974242514795
6819,0.239335935416439
6820,0.141877983396302
6821,0.166171682319718
6822,0.421966225408961
6823,0.155567208944353
6824,0.20218286803101
6825,0.274516184514318
6826,0.0967661644469219
6827,0.148808764133794
6828,0.0938208555903296
6829,0.142990842636477
6830,0.141877983396302
6831,0.511006595095271
6832,0.125288494407687
6833,0.162109366895271
6834,0.103537796575348
6835,0.138446837847192
6836,0.14022225877525
6837,0.211713936744711
6838,0.654675839462139
6839,0.109719990540754
6840,0.136421760350152
6841,0.097665726172825
6842,0.144532888341398
6843,0.115290902104916
6844,0.222947563699028
6845,0.224133593091987
6846,0.0940146829658579
6847,0.119659074422071
6848,0.125288494407687
6849,0.169031530307743
6850,0.178680350732865
6851,0.0926653986522323
6852,0.13127312199448
6853,0.120260216101123
6854,0.106210441418096
6855,0.143270191346466
6856,0.120863963164246
6857,0.158887047004736
6858,0.114942872823996
6859,0.127679155932569
6860,0.27360987000557
6861,0.13790436309274
6862,0.144673757421786
6863,0.162729084108808
6864,0.126541919780679
6865,0.138854868354134
6866,0.10817221823669
6867,0.246244828835107
6868,0.154969717932682
6869,0.172905468713358
6870,0.22671868842945
6871,0.105456032398351
6872,0.190153916700557
6873,0.186671066806781
6874,0.307381793995805
6875,0.120863963164246
6876,0.115058780893509
6877,0.125663401012617
6878,0.114019261404628
6879,0.123182088403355
6880,0.102276176557215
6881,0.091807207096329
6882,0.109275799231065
6883,0.112304913520225
6884,0.119899218904406
6885,0.43060029129733
6886,0.19032935760947
6887,0.104173754631483
6888,0.498196219935677
6889,0.33264978723475
6890,0.135085607947764
6891,0.262219236407131
6892,0.111625501833174
6893,0.239750849734151
6894,0.103221107020612
6895,0.14354999438369
6896,0.126290379869482
6897,0.162573976096036
6898,0.153928619448103
6899,0.0965672690580678
6900,0.111287145484725
6901,0.114019261404628
6902,0.12717264433231
6903,0.176352481915404
